index,fold
741531,1
741532,0
741540,0
741543,1
741548,2
741555,0
741557,2
741565,1
741568,2
741574,1
741577,2
741597,2
741604,2
741610,2
741627,0
741628,0
741633,0
741643,0
741654,0
741660,1
741662,0
741670,2
741672,1
741673,2
741674,2
741675,1
741677,2
741680,0
741690,1
741699,2
741704,0
741711,1
741718,2
741722,1
741723,1
741733,0
741742,0
741744,1
741754,2
741758,1
741766,2
741767,1
741771,0
741779,2
741781,0
741785,0
741792,2
741798,2
741806,2
741816,2
741819,2
741821,0
741822,0
741825,1
741845,1
741858,2
741862,2
741874,0
741875,2
741877,0
741879,2
741887,0
741893,2
741895,2
741896,1
741900,2
741906,2
741936,2
741937,0
741940,2
741949,0
741953,1
741964,1
741975,2
741987,0
741992,1
741993,2
741995,0
741997,1
742003,2
742004,2
742007,2
742008,2
742009,2
742024,2
742028,0
742050,0
742052,1
742062,1
742063,0
742064,2
742066,2
742068,0
742080,2
742085,0
742094,1
742098,2
742103,1
742105,1
742106,1
742111,2
742112,0
742136,2
742156,2
742166,2
742176,2
742181,0
742183,1
742193,1
742206,0
742211,0
742234,2
742237,2
742251,1
742253,1
742259,0
742262,2
742265,1
742276,0
742282,0
742285,0
742286,0
742293,0
742307,2
742312,2
742320,0
742335,0
742338,0
742339,0
742342,1
742345,0
742347,1
742358,1
742363,2
742377,1
742389,0
742397,2
742404,2
742406,1
742409,1
742419,0
742423,0
742439,2
742449,0
742456,0
742460,2
742462,1
742463,0
742469,0
742470,0
742493,2
742499,2
742503,1
742513,1
742518,1
742525,0
742532,1
742533,1
742539,1
742542,0
742547,2
742550,2
742559,0
742571,1
742574,1
742576,1
742579,0
742591,0
742596,1
742599,1
742604,1
742618,0
742619,2
742632,0
742633,0
742638,2
742639,1
742641,1
742643,2
742648,2
742657,1
742660,2
742662,2
742684,1
742686,1
742693,0
742699,1
742703,0
742706,1
742712,1
742721,0
742724,0
742728,2
742736,0
742739,2
742740,1
742743,2
742751,1
742752,2
742776,0
742778,1
742780,2
742786,2
742788,1
742818,2
742819,1
742838,2
742864,1
742874,0
742880,0
742894,1
742908,1
742912,0
742927,0
742931,2
742932,2
742948,0
742950,1
742955,2
742956,2
742961,1
742963,2
742970,2
742971,2
742985,0
742994,2
742995,2
743011,0
743018,0
743023,0
743026,1
743035,1
743038,0
743042,1
743044,0
743058,0
743068,0
743075,0
743082,2
743087,2
743094,1
743109,0
743110,1
743113,1
743123,2
743127,0
743135,0
743145,0
743149,1
743153,2
743156,0
743160,2
743177,0
743179,2
743184,0
743192,2
743196,1
743201,1
743203,2
743204,1
743207,0
743216,2
743226,1
743228,2
743232,0
743233,0
743249,0
743251,0
743256,2
743271,0
743273,1
743297,2
743300,2
743307,2
743311,1
743318,1
743331,0
743344,0
743382,1
743394,0
743400,0
743401,2
743411,1
743416,1
743435,1
743445,2
743449,0
743468,2
743474,0
743481,2
743482,0
743498,1
743500,0
743514,1
743518,2
743526,1
743527,0
743537,0
743539,1
743548,2
743555,2
743560,2
743566,1
743567,1
743581,1
743583,0
743584,1
743592,0
743599,0
743646,1
743653,0
743655,1
743659,0
743665,0
743674,0
743683,1
743686,0
743693,2
743705,0
743710,1
743713,2
743721,2
743737,2
743739,1
743740,2
743747,2
743748,1
743751,0
743764,2
743769,2
743780,0
743782,1
743807,1
743821,0
743822,2
743826,0
743834,2
743842,2
743844,0
743859,1
743860,0
743864,2
743871,1
743872,2
743876,1
743882,1
743894,1
743899,1
743908,0
743910,1
743912,1
743916,2
743919,1
743927,2
743931,2
743934,2
743941,0
743942,0
743944,2
743945,1
743958,2
743968,2
743969,2
743972,2
743977,1
743978,1
743984,0
743994,2
744005,0
744007,2
744009,1
744011,0
744019,2
744038,2
744042,2
744043,2
744075,1
744076,2
744085,2
744089,0
744096,2
744109,0
744110,0
744111,1
744120,1
744153,2
744157,1
744159,1
744162,1
744164,2
744174,1
744183,1
744187,0
744202,2
744203,0
744205,2
744212,1
744219,2
744226,1
744238,1
744243,0
744244,0
744252,0
744263,1
744267,1
744280,0
744282,2
744295,2
744297,0
744314,0
744326,2
744343,1
744346,0
744353,1
744354,2
744361,2
744368,1
744381,1
744388,1
744391,1
744395,1
744400,0
744406,2
744419,0
744428,2
744433,1
744438,0
744445,0
744449,2
744451,1
744452,0
744459,1
744461,2
744470,0
744489,2
744491,0
744496,2
744503,1
744507,2
744509,0
744516,2
744531,0
744553,2
744558,2
744561,1
744562,1
744566,1
744583,0
744587,1
744594,2
744598,1
744601,1
744604,2
744609,1
744613,0
744621,1
744633,1
744640,2
744648,1
744655,1
744657,2
744663,2
744666,2
744675,0
744679,2
744684,0
744689,0
744697,1
744698,1
744705,1
744709,1
744710,1
744725,0
744734,2
744744,2
744752,0
744787,1
744789,1
744790,2
744804,1
744808,0
744817,2
744824,0
744829,0
744832,2
744838,0
744842,2
744846,1
744848,0
744850,1
744855,0
744861,1
744867,0
744876,1
744879,1
744892,0
744894,2
744899,0
744903,2
744906,0
744908,0
744915,1
744919,0
744934,1
744936,2
744945,0
744963,1
744967,2
744971,0
744975,0
744979,0
744983,1
744986,1
744991,1
745006,0
745014,0
745016,0
745019,2
745021,1
745023,0
745025,1
745027,0
745031,1
745032,2
745044,0
745049,1
745081,2
745083,0
745094,2
745096,2
745097,0
745098,2
745099,2
745108,1
745121,2
745141,1
745148,1
745157,0
745158,1
745162,2
745164,0
745167,0
745174,1
745177,0
745191,0
745199,1
745208,2
745224,2
745232,0
745237,1
745238,1
745245,2
745257,2
745259,0
745262,0
745265,2
745267,2
745272,0
745290,1
745292,1
745293,2
745299,0
745302,0
745304,0
745306,0
745320,2
745322,0
745325,0
745327,0
745335,1
745340,0
745350,2
745351,1
745368,2
745369,2
745376,1
745378,2
745380,0
745382,2
745385,1
745390,1
745399,2
745410,2
745413,0
745422,1
745426,0
745427,0
745473,1
745480,2
745512,0
745514,2
745515,2
745532,1
745535,2
745544,2
745545,1
745552,0
745555,1
745558,0
745560,2
745575,0
745581,0
745582,1
745583,1
745589,0
745591,1
745600,0
745618,0
745627,2
745630,1
745638,1
745641,2
745663,0
745665,1
745671,0
745685,2
745689,0
745696,0
745702,2
745713,1
745714,1
745717,1
745720,2
745722,0
745726,1
745729,2
745733,0
745740,2
745750,0
745756,1
745769,1
745779,2
745787,2
745795,1
745801,0
745814,2
745827,0
745830,0
745831,1
745832,2
745835,1
745842,2
745854,1
745861,0
745864,0
745868,1
745874,1
745878,0
745880,0
745893,0
745906,1
745913,0
745919,2
745920,0
745925,2
745931,2
745935,1
745936,2
745951,0
745953,2
745955,1
745959,1
745963,0
745965,0
745967,0
745974,2
745992,2
745998,0
745999,1
746014,0
746016,2
746018,0
746027,1
746032,1
746036,1
746038,0
746065,2
746071,0
746080,2
746084,0
746085,1
746106,2
746115,1
746118,0
746125,1
746137,2
746152,2
746159,2
746160,2
746177,2
746181,2
746189,0
746192,2
746208,0
746211,0
746239,0
746247,0
746249,2
746253,2
746254,1
746273,1
746274,1
746289,0
746296,2
746299,0
746304,0
746305,2
746308,2
746312,1
746321,2
746322,0
746326,2
746333,1
746335,0
746337,1
746341,1
746345,0
746352,2
746369,2
746371,1
746372,2
746377,0
746381,0
746397,2
746399,2
746410,2
746416,1
746421,1
746432,0
746435,2
746445,1
746450,2
746453,2
746457,2
746485,0
746499,2
746500,2
746510,2
746534,0
746535,0
746536,2
746541,2
746549,0
746556,2
746557,2
746565,0
746570,0
746571,2
746577,1
746592,1
746613,2
746615,1
746623,0
746626,0
746628,0
746635,1
746639,0
746643,1
746648,1
746654,1
746674,1
746680,1
746690,2
746692,1
746693,0
746697,0
746707,1
746728,2
746730,1
746743,0
746744,2
746753,2
746764,0
746771,2
746776,2
746778,0
746782,2
746784,2
746790,2
746793,1
746797,2
746808,0
746810,0
746812,0
746823,2
746826,2
746841,2
746848,2
746860,1
746864,0
746870,0
746882,2
746883,2
746885,2
746888,1
746892,2
746896,2
746906,1
746912,1
746917,2
746920,1
746930,1
746947,1
746951,0
746964,0
746965,0
746966,2
746970,1
746978,2
746991,0
746995,2
747010,0
747033,2
747034,0
747043,1
747045,2
747055,2
747065,1
747094,2
747095,2
747096,1
747128,0
747131,2
747134,1
747143,0
747144,0
747148,1
747150,1
747160,2
747171,1
747177,2
747179,1
747187,0
747191,1
747198,0
747207,2
747215,2
747220,2
747223,1
747228,1
747232,1
747240,1
747243,2
747246,1
747248,1
747250,0
747251,2
747255,1
747258,2
747262,0
747265,2
747283,0
747284,2
747286,2
747315,2
747318,2
747365,2
747366,0
747369,2
747371,2
747373,1
747375,0
747384,2
747391,0
747393,1
747398,1
747405,0
747409,1
747411,2
747420,2
747422,0
747423,0
747438,0
747441,1
747456,2
747467,1
747480,2
747492,1
747495,0
747503,2
747505,1
747506,0
747525,0
747527,1
747534,1
747547,1
747549,2
747557,0
747558,1
747570,1
747571,1
747573,2
747587,2
747589,0
747595,2
747602,1
747608,1
747609,0
747620,2
747635,1
747638,0
747640,1
747641,2
747645,1
747648,1
747656,1
747658,1
747659,1
747666,1
747667,2
747673,1
747690,0
747691,1
747695,0
747699,1
747708,2
747713,1
747714,2
747721,0
747730,2
747738,2
747746,0
747762,0
747764,2
747765,2
747776,0
747797,2
747800,2
747805,1
747810,2
747816,0
747817,1
747818,2
747836,0
747840,2
747841,2
747852,0
747854,0
747857,1
747863,0
747867,2
747869,0
747877,2
747891,1
747895,1
747902,0
747937,2
747942,0
747945,0
747948,2
747951,0
747952,1
747953,0
747954,1
747957,0
747958,0
747978,0
747979,2
747997,0
748030,0
748035,0
748037,0
748044,2
748072,2
748075,2
748076,2
748077,0
748081,2
748082,1
748084,1
748088,2
748092,2
748097,1
748098,1
748099,1
748102,2
748105,1
748107,0
748118,2
748121,2
748122,2
748127,0
748128,0
748129,1
748143,2
748145,1
748148,0
748157,2
748160,0
748166,2
748171,1
748185,2
748189,0
748196,2
748199,0
748201,0
748214,2
748225,2
748254,1
748257,2
748266,2
748272,2
748274,0
748278,0
748285,0
748292,0
748299,1
748300,1
748319,1
748326,0
748327,0
748343,2
748345,1
748346,2
748355,2
748358,2
748367,2
748371,1
748379,0
748384,1
748387,2
748395,2
748396,1
748399,1
748402,2
748420,2
748424,2
748425,0
748426,2
748443,0
748456,1
748461,2
748463,0
748474,2
748476,2
748488,0
748496,0
748502,0
748517,2
748522,2
748524,0
748526,0
748532,2
748537,2
748547,0
748554,0
748557,1
748572,2
748578,1
748581,1
748586,1
748588,2
748611,1
748613,0
748621,2
748632,1
748638,0
748652,0
748681,1
748684,0
748686,0
748698,2
748700,0
748708,2
748712,0
748720,2
748727,0
748729,1
748753,0
748759,2
748761,2
748767,0
748768,1
748774,2
748780,2
748784,1
748790,1
748793,2
748797,2
748801,2
748811,0
748816,0
748826,2
748828,2
748838,2
748890,1
748902,1
748903,2
748911,0
748916,0
748917,1
748934,2
748946,0
748953,2
748954,0
748958,0
748971,0
748976,1
748980,0
748981,2
748984,1
748993,0
749017,0
749019,2
749020,0
749037,0
749039,0
749058,1
749062,0
749064,0
749065,2
749070,2
749080,2
749092,2
749097,2
749100,1
749105,0
749111,1
749115,2
749128,1
749132,2
749137,0
749139,2
749149,0
749151,0
749155,2
749158,0
749176,0
749182,1
749183,0
749190,0
749192,2
749196,2
749197,0
749207,1
749215,1
749222,0
749229,0
749238,1
749240,2
749241,0
749248,0
749250,1
749251,2
749256,2
749286,2
749298,1
749300,2
749308,2
749314,1
749315,2
749317,0
749340,1
749363,1
749368,1
749373,0
749378,0
749384,2
749385,2
749388,0
749399,0
749402,1
749411,0
749424,0
749431,1
749437,1
749444,2
749451,2
749456,2
749464,1
749471,1
749474,2
749475,2
749502,1
749503,1
749521,2
749523,1
749525,2
749531,1
749541,2
749561,0
749576,1
749577,2
749579,1
749584,2
749585,2
749590,1
749598,2
749612,0
749613,2
749619,0
749622,1
749628,1
749633,0
749644,0
749649,0
749662,1
749669,0
749670,2
749674,2
749692,2
749695,1
749699,2
749700,0
749705,2
749709,0
749713,0
749714,0
749716,2
749727,2
749728,0
749738,1
749740,0
749752,0
749776,0
749780,0
749787,1
749788,0
749790,2
749800,2
749805,0
749806,2
749811,0
749830,0
749833,1
749838,0
749858,2
749874,2
749894,0
749899,1
749920,2
749924,2
749926,1
749929,2
749930,2
749932,0
749933,0
749942,0
749943,0
749949,2
749953,1
749958,1
749963,1
749983,2
749994,0
750001,0
750006,0
750025,1
750028,0
750031,0
750033,0
750036,0
750043,0
750048,2
750049,1
750051,2
750052,2
750061,1
750083,0
750084,2
750096,2
750099,1
750109,2
750118,1
750121,1
750123,2
750132,2
750134,1
750156,0
750160,0
750164,1
750167,0
750169,2
750175,0
750197,0
750199,2
750200,2
750202,0
750226,2
750230,2
750235,0
750248,0
750261,2
750262,0
750272,2
750279,2
750281,1
750296,1
750300,2
750315,0
750317,1
750320,2
750329,2
750340,1
750341,0
750342,2
750360,0
750364,1
750365,2
750368,2
750370,1
750381,1
750382,2
750384,1
750398,2
750406,2
750407,2
750415,1
750416,2
750428,0
750432,0
750433,1
750439,2
750444,0
750450,1
750455,0
750470,1
750471,0
750485,0
750502,0
750506,2
750515,1
750519,2
750522,1
750539,1
750543,0
750550,2
750554,2
750568,2
750569,1
750570,1
750577,2
750583,1
750592,0
750609,0
750630,1
750639,2
750640,2
750647,2
750649,0
750654,1
750662,2
750665,1
750666,1
750670,1
750672,2
750695,1
750701,1
750703,0
750704,2
750706,0
750707,1
750724,0
750746,2
750751,1
750775,1
750805,0
750819,2
750827,0
750832,1
750833,2
750843,0
750848,2
750851,2
750856,1
750863,2
750866,2
750871,2
750873,1
750876,1
750882,1
750889,0
750912,1
750921,2
750930,0
750944,2
750952,0
750954,1
750961,1
750968,1
750971,0
750973,1
750975,0
750990,1
750996,1
751004,0
751007,2
751010,1
751013,0
751019,0
751022,0
751023,1
751025,2
751026,0
751040,0
751046,2
751050,1
751058,2
751073,2
751083,0
751088,1
751096,2
751104,2
751111,1
751118,0
751126,1
751145,0
751150,1
751154,2
751158,0
751163,2
751167,1
751175,0
751181,1
751185,0
751188,1
751190,2
751200,0
751205,1
751213,1
751217,2
751222,2
751224,0
751225,0
751227,0
751228,2
751237,0
751239,1
751242,0
751246,0
751255,2
751263,0
751268,1
751274,1
751278,2
751286,2
751288,1
751316,0
751323,2
751327,1
751329,2
751342,1
751347,0
751353,1
751355,1
751359,0
751364,0
751365,2
751376,1
751377,1
751378,2
751379,0
751393,0
751399,1
751416,0
751417,0
751418,1
751421,0
751427,2
751433,2
751434,1
751450,2
751467,1
751477,2
751478,2
751480,0
751482,2
751487,0
751494,0
751503,1
751516,0
751517,1
751527,1
751531,0
751532,0
751538,1
751542,0
751543,2
751547,0
751553,0
751555,1
751556,1
751559,0
751563,1
751564,0
751567,1
751575,0
751579,0
751601,2
751611,1
751614,2
751623,2
751637,0
751659,2
751671,1
751673,1
751682,1
751685,0
751707,2
751710,2
751722,0
751725,1
751731,0
751732,2
751733,0
751742,0
751745,1
751752,2
751760,1
751763,0
751768,1
751790,1
751794,2
751798,1
751801,0
751810,1
751821,2
751824,2
751829,0
751840,0
751851,2
751856,1
751860,1
751863,2
751881,0
751882,0
751883,2
751886,1
751890,0
751898,2
751912,1
751917,2
751919,0
751920,2
751922,1
751927,0
751929,1
751940,2
751943,0
751952,2
751955,2
751961,1
751969,1
751982,0
751986,1
751988,2
751994,0
752013,1
752025,0
752028,0
752033,2
752038,2
752043,1
752055,2
752061,2
752062,0
752072,2
752075,2
752081,0
752097,0
752101,0
752112,1
752113,1
752115,2
752116,1
752117,0
752131,1
752134,1
752146,1
752147,2
752169,2
752178,0
752186,2
752187,0
752209,0
752211,2
752219,2
752230,2
752238,2
752244,0
752249,1
752255,1
752256,2
752269,1
752275,1
752278,2
752281,2
752285,1
752287,0
752291,2
752292,1
752298,2
752299,1
752301,2
752303,2
752307,0
752336,2
752348,0
752349,0
752360,1
752364,2
752365,0
752369,2
752371,1
752381,2
752382,1
752383,1
752396,2
752398,2
752399,0
752408,0
752421,2
752426,1
752430,1
752435,1
752437,1
752439,0
752441,1
752461,2
752482,1
752484,1
752489,2
752495,0
752507,0
752513,1
752518,0
752523,2
752537,2
752550,0
752552,0
752553,2
752556,2
752557,1
752566,2
752571,2
752573,2
752577,1
752581,2
752591,1
752595,1
752597,2
752602,0
752609,1
752613,2
752620,1
752626,2
752631,1
752632,0
752639,1
752643,0
752673,2
752679,2
752685,1
752692,0
752695,0
752702,0
752717,0
752729,1
752739,1
752741,2
752752,0
752764,0
752799,2
752813,2
752814,2
752828,1
752836,1
752842,2
752876,0
752883,0
752888,1
752889,2
752892,1
752897,2
752898,2
752900,2
752901,1
752903,0
752908,2
752912,1
752913,1
752915,2
752919,1
752925,2
752945,2
752952,1
752955,1
752957,2
752964,2
752970,0
752972,2
752973,1
752990,0
752994,0
753004,0
753014,0
753020,2
753025,2
753027,1
753028,2
753029,0
753043,2
753044,1
753054,2
753056,1
753057,0
753066,2
753068,1
753077,2
753080,2
753084,2
753089,2
753096,2
753103,0
753105,1
753109,0
753111,0
753112,2
753114,2
753120,2
753127,1
753131,1
753137,0
753144,0
753145,0
753162,0
753174,2
753176,2
753179,2
753197,1
753208,2
753220,1
753228,2
753230,1
753238,0
753245,0
753257,2
753261,1
753263,0
753264,1
753274,0
753277,1
753297,0
753300,2
753301,0
753303,0
753305,2
753307,2
753310,0
753322,1
753332,1
753356,0
753361,0
753377,1
753381,2
753387,0
753392,1
753403,0
753407,0
753411,2
753421,0
753424,2
753433,0
753437,0
753455,1
753463,1
753478,1
753479,2
753483,1
753492,0
753500,0
753504,0
753510,2
753518,0
753556,0
753561,2
753564,0
753572,2
753579,2
753601,1
753612,0
753629,2
753635,1
753637,1
753638,1
753643,1
753647,0
753648,2
753658,1
753662,2
753669,0
753670,1
753676,1
753678,1
753685,1
753686,2
753688,1
753711,2
753712,1
753727,1
753730,1
753742,2
753743,0
753744,2
753746,2
753750,0
753754,0
753755,0
753759,2
753764,0
753767,1
753773,0
753777,1
753797,2
753810,0
753819,0
753834,2
753848,2
753854,2
753858,0
753862,0
753866,1
753867,0
753868,0
753872,2
753877,0
753894,2
753897,1
753898,0
753900,1
753903,0
753910,1
753913,2
753914,2
753922,0
753923,2
753924,1
753936,0
753946,2
753948,1
753949,2
753957,1
753976,1
753986,0
753990,0
754009,2
754014,0
754016,1
754020,0
754034,0
754040,1
754049,0
754071,1
754075,1
754078,1
754103,2
754105,0
754118,1
754138,1
754145,1
754148,2
754150,1
754153,2
754162,2
754164,1
754181,2
754183,0
754184,0
754192,2
754211,0
754227,0
754231,1
754233,1
754239,2
754253,2
754258,1
754259,2
754261,0
754271,2
754282,0
754285,2
754297,1
754298,1
754303,1
754306,2
754308,0
754321,2
754322,0
754333,1
754363,0
754373,0
754376,0
754380,0
754392,0
754395,2
754409,1
754411,0
754417,1
754420,1
754425,1
754442,0
754466,2
754475,1
754477,0
754483,0
754485,1
754487,1
754488,1
754491,0
754496,1
754511,0
754516,0
754518,0
754542,1
754557,2
754567,0
754570,1
754576,0
754579,0
754584,1
754590,0
754596,2
754600,1
754608,2
754617,2
754624,1
754625,1
754634,1
754650,2
754665,2
754666,2
754673,2
754677,1
754682,0
754692,0
754701,0
754703,2
754725,2
754735,0
754740,2
754744,2
754775,1
754778,1
754782,2
754784,0
754788,1
754795,2
754802,1
754814,1
754821,0
754823,1
754825,0
754833,2
754857,1
754862,1
754883,1
754893,0
754905,1
754910,2
754915,1
754922,0
754923,2
754925,1
754927,2
754941,1
754949,0
754950,0
754969,2
754979,2
755000,0
755001,0
755007,0
755011,0
755013,1
755033,2
755034,0
755038,1
755054,0
755056,0
755061,2
755062,2
755068,1
755071,1
755074,0
755075,1
755077,0
755085,1
755086,2
755096,0
755110,0
755122,0
755148,2
755152,1
755155,2
755157,2
755165,2
755179,1
755187,1
755190,0
755196,2
755209,0
755212,1
755213,2
755214,1
755226,2
755227,2
755240,0
755241,2
755275,1
755284,0
755286,1
755289,2
755297,2
755303,1
755312,2
755314,1
755316,1
755322,0
755339,1
755344,1
755351,2
755357,1
755358,1
755359,0
755365,0
755369,1
755373,2
755381,2
755394,1
755403,0
755421,0
755441,1
755448,0
755460,0
755469,2
755486,2
755491,0
755493,0
755506,2
755514,0
755515,2
755521,1
755527,0
755532,2
755550,1
755553,1
755556,0
755562,2
755570,0
755577,0
755581,2
755587,0
755590,2
755598,1
755602,0
755630,2
755631,2
755638,0
755648,2
755650,1
755651,2
755653,0
755658,2
755659,1
755666,0
755667,0
755672,1
755675,0
755682,0
755689,2
755690,2
755693,1
755700,2
755704,2
755732,0
755750,0
755757,1
755759,0
755764,1
755769,0
755771,2
755781,2
755787,2
755809,2
755814,2
755818,0
755823,2
755826,2
755830,0
755834,2
755836,0
755839,1
755861,2
755862,0
755866,0
755868,0
755870,0
755872,0
755880,1
755881,0
755889,2
755895,2
755897,2
755900,1
755902,1
755903,2
755911,2
755926,0
755933,2
755935,2
755942,1
755954,2
755970,0
755985,0
755989,0
756006,2
756011,0
756013,0
756025,2
756038,1
756039,1
756040,2
756048,1
756052,0
756062,2
756064,2
756067,2
756073,0
756074,0
756080,0
756081,1
756084,0
756086,1
756093,1
756102,2
756107,0
756115,2
756120,0
756129,1
756135,1
756140,0
756146,2
756156,2
756162,2
756168,1
756195,0
756197,2
756209,2
756210,1
756215,1
756220,1
756236,0
756239,1
756250,1
756263,2
756279,0
756280,0
756291,0
756293,2
756308,1
756316,0
756318,2
756328,0
756329,2
756331,0
756338,1
756345,1
756352,2
756360,0
756397,0
756398,2
756399,0
756400,0
756409,1
756410,0
756411,1
756422,2
756425,1
756427,2
756429,0
756441,1
756448,1
756449,2
756451,1
756452,2
756456,0
756459,0
756460,0
756467,2
756475,0
756478,0
756482,0
756485,0
756489,2
756495,2
756501,0
756507,2
756514,1
756519,1
756523,0
756527,0
756535,2
756540,0
756543,2
756544,1
756553,1
756560,2
756570,2
756573,0
756575,0
756576,0
756578,1
756581,2
756587,2
756595,2
756596,2
756597,2
756598,0
756604,2
756605,0
756612,1
756615,1
756619,2
756624,0
756625,2
756627,2
756633,2
756636,1
756639,0
756649,0
756651,2
756661,0
756665,2
756669,1
756670,2
756682,1
756684,1
756690,0
756695,1
756696,0
756708,0
756712,1
756716,0
756719,0
756720,2
756721,0
756727,1
756750,2
756769,1
756771,0
756777,1
756780,2
756782,2
756805,0
756817,2
756824,2
756837,2
756840,1
756846,0
756847,0
756849,0
756850,1
756857,1
756861,0
756883,1
756884,1
756891,2
756893,2
756894,0
756900,0
756902,0
756907,1
756908,2
756916,0
756917,0
756929,2
756937,0
756942,1
756954,0
756961,0
756963,0
756974,2
756977,1
756979,2
756990,1
756992,2
757005,0
757006,2
757018,0
757019,1
757024,1
757026,0
757028,2
757040,0
757053,2
757055,2
757058,2
757060,2
757064,2
757073,0
757078,2
757080,2
757082,0
757086,2
757088,0
757093,1
757098,0
757101,2
757110,0
757112,2
757124,2
757128,1
757151,0
757154,1
757158,1
757161,2
757166,2
757168,0
757174,1
757175,2
757178,2
757185,1
757187,1
757188,2
757190,0
757191,2
757194,1
757199,2
757212,1
757216,2
757223,1
757244,2
757249,2
757250,2
757261,1
757265,1
757289,1
757293,2
757300,2
757301,0
757324,0
757326,2
757328,2
757342,2
757361,2
757370,2
757376,1
757382,1
757397,2
757401,0
757408,0
757409,0
757414,1
757421,0
757436,1
757442,0
757453,0
757459,0
757467,0
757469,2
757470,1
757471,2
757472,0
757481,0
757482,2
757484,1
757490,0
757491,2
757496,2
757500,2
757511,1
757513,2
757520,1
757525,2
757533,1
757534,0
757546,1
757553,2
757555,2
757560,0
757564,0
757565,1
757571,2
757576,2
757583,0
757584,2
757600,2
757603,0
757606,2
757609,1
757610,0
757626,0
757633,0
757639,1
757648,1
757650,0
757658,0
757662,0
757678,1
757687,1
757689,2
757699,0
757706,1
757708,2
757714,0
757715,0
757718,2
757740,0
757762,0
757763,1
757773,2
757775,2
757784,0
757795,1
757825,1
757826,1
757833,0
757839,0
757841,0
757843,0
757844,1
757846,0
757856,2
757857,1
757865,0
757874,1
757881,1
757885,2
757888,2
757891,2
757893,2
757898,0
757905,0
757906,1
757909,2
757922,0
757959,0
757974,2
757975,1
757979,2
757982,1
757986,2
757999,0
758001,0
758002,0
758006,1
758020,1
758027,2
758028,1
758031,1
758038,1
758047,2
758052,2
758054,1
758062,0
758063,2
758070,1
758075,2
758097,0
758099,0
758100,2
758102,1
758106,1
758111,1
758117,1
758125,0
758148,2
758149,2
758152,2
758160,0
758164,1
758177,2
758195,0
758202,2
758229,0
758232,2
758264,2
758286,2
758290,1
758291,1
758299,0
758311,1
758323,0
758324,1
758329,1
758330,2
758331,0
758338,1
758339,0
758341,0
758342,1
758351,1
758355,2
758372,2
758376,2
758388,2
758404,0
758411,0
758416,2
758423,2
758437,1
758448,0
758451,2
758453,1
758456,1
758462,1
758463,2
758470,1
758481,0
758486,2
758492,2
758495,2
758510,1
758515,0
758520,2
758527,1
758528,1
758536,2
758543,1
758552,0
758561,1
758562,0
758579,1
758587,1
758594,0
758598,0
758616,2
758624,1
758632,1
758638,2
758651,0
758660,1
758680,1
758683,2
758686,1
758698,1
758702,0
758703,2
758704,1
758720,2
758727,2
758737,2
758755,1
758772,1
758783,1
758785,0
758800,2
758811,0
758812,2
758821,1
758826,1
758836,2
758837,0
758857,1
758861,2
758868,2
758880,0
758882,0
758890,2
758902,2
758905,1
758919,2
758930,2
758939,2
758940,1
758954,1
758960,2
758961,0
758983,1
759000,0
759006,2
759007,2
759009,1
759025,2
759027,0
759042,0
759051,2
759052,2
759053,0
759056,1
759069,2
759074,0
759085,1
759101,2
759102,1
759104,2
759107,1
759111,1
759116,1
759118,0
759133,0
759134,0
759138,2
759151,0
759163,1
759182,0
759183,2
759185,1
759190,1
759193,2
759199,1
759204,1
759223,1
759229,0
759244,1
759254,1
759258,2
759262,0
759270,1
759272,1
759276,0
759299,0
759310,2
759316,2
759324,2
759325,1
759329,0
759333,1
759335,2
759340,0
759342,0
759343,1
759354,1
759368,1
759375,0
759385,1
759396,2
759399,0
759418,2
759421,0
759423,2
759426,1
759432,2
759441,1
759456,1
759471,2
759473,0
759475,2
759479,1
759497,1
759502,2
759505,1
759507,2
759525,2
759539,0
759546,0
759550,1
759551,2
759554,2
759562,0
759573,2
759577,2
759585,2
759602,1
759605,2
759615,2
759618,0
759631,2
759643,1
759645,1
759647,1
759651,1
759660,2
759666,0
759677,2
759682,0
759698,1
759711,1
759712,1
759718,1
759727,2
759746,2
759748,1
759749,1
759755,0
759760,1
759764,2
759785,1
759786,0
759790,2
759795,1
759798,1
759799,2
759800,1
759812,1
759813,0
759822,0
759823,0
759830,0
759831,2
759833,0
759836,2
759845,0
759850,2
759851,0
759852,1
759858,2
759861,1
759864,2
759865,1
759883,0
759884,2
759886,2
759891,0
759895,0
759904,2
759908,2
759911,2
759915,0
759927,0
759929,1
759931,1
759936,2
759937,2
759946,2
759948,1
759955,1
759958,2
759961,0
759963,1
759964,2
759965,1
759970,1
759976,1
759983,1
759985,2
759989,0
759996,1
760004,1
760008,2
760012,1
760014,1
760016,0
760042,1
760044,2
760048,1
760049,1
760051,0
760061,2
760081,0
760084,2
760098,2
760109,0
760110,0
760113,1
760114,1
760119,2
760134,1
760137,0
760138,2
760143,0
760149,2
760172,2
760179,1
760180,1
760187,2
760194,1
760207,1
760216,0
760220,1
760222,2
760223,1
760224,2
760234,0
760235,0
760239,2
760241,1
760251,1
760260,0
760264,1
760270,0
760280,2
760281,0
760286,1
760306,0
760307,2
760308,1
760317,1
760322,0
760332,0
760333,0
760338,2
760345,1
760357,1
760363,2
760371,1
760372,1
760378,2
760379,2
760382,2
760416,2
760425,0
760428,2
760437,0
760442,2
760460,2
760474,2
760481,0
760487,0
